Extraction Date:,9/23/2020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Updated:,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Revised: ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,A2A,A2B,A2C,A3B,A4,A5,B2,B3,B4,B5,B6,B7,B8,C2A,C2A.1,C2A.2,C2A.3,C2A.4,C2B,C2C,C3A,C3B,C3C,D2,D3
2018,Pennsylvania,Brandywine Heights Area SD,,4204050,2017-18,269898.15,264080,-5818.15,1587,265667,39850.05,1,+,†,1,1,+,+,0,0,0,0,0,+,0,0,+,0,0,0
2018,Pennsylvania,Brownsville Area SD,,4204080,2017-18,436256,417669.39,-18586.61,2443,420112.39,63016.86,1,+,†,1,1,+,+,0,0,0,0,0,+,0,0,+,0,0,0
2018,Pennsylvania,Bryn Athyn SD,,4204090,2017-18,3153.37,2108.06,-1045.31,+,2108.06,316.21,1,+,†,1,1,+,+,0,0,0,0,0,+,0,0,+,0,0,0
2018,Pennsylvania,Brentwood Borough SD,,4204140,2017-18,199435.26,211030.33,11595.07,1235,212265.33,31839.8,1,+,0,1,1,+,+,0,0,0,0,0,+,0,0,+,0,0,0
2018,Pennsylvania,Bristol Borough SD,,4204200,2017-18,293670.17,302393.31,8723.14,616,303009.31,45451.4,1,+,0,1,1,+,+,0,0,0,0,0,+,0,0,+,0,0,0
2018,Pennsylvania,Bristol Township SD,,4204230,2017-18,1450520.86,1516166.44,65645.58,4620,1520786.44,228117.97,1,+,0,1,1,+,+,0,0,0,0,0,+,0,0,+,0,0,0
2018,Pennsylvania,Brockway Area SD,,4204260,2017-18,154432.94,149778.78,-4654.16,5291,155069.78,23260.47,1,+,†,1,1,+,+,0,0,0,0,0,+,0,0,+,0,0,0
2018,Pennsylvania,Brookville Area SD,,4204320,2017-18,301846.21,291554.11,-10292.1,1628,293182.11,43977.32,1,+,†,1,1,+,+,0,0,0,0,0,+,0,0,+,0,0,0
2018,Pennsylvania,Burgettstown Area SD,,4204500,2017-18,271093.81,251487.94,-19605.87,1047,252534.94,37880.24,1,+,†,1,1,+,+,0,0,0,0,0,+,0,0,+,0,0,0
2018,Pennsylvania,Burrell SD,,4204530,2017-18,363490.04,360072.37,-3417.67,940,361012.37,54151.86,1,+,†,1,1,+,+,0,0,0,0,0,+,0,0,+,0,0,0
2018,Pennsylvania,Butler Area SD,,4204590,2017-18,1301605.48,1318496.28,16890.8,12996,1331492.28,199723.84,1,+,0,1,1,+,+,0,0,0,0,0,+,0,0,+,0,0,0
2018,Pennsylvania,California Area SD,,4204710,2017-18,175413.64,172828.72,-2584.92,+,172828.72,25924.31,1,+,†,1,1,+,+,0,0,0,0,0,+,0,0,+,0,0,0
2018,Pennsylvania,Cambria Heights SD,,4204740,2017-18,225002.92,233158.77,8155.85,2052,235210.77,35281.62,1,+,0,1,1,+,+,0,0,0,0,0,+,0,0,+,0,0,0
2018,Pennsylvania,Cameron County SD,,4204830,2017-18,137694.41,127750.88,-9943.53,1440,129190.88,19378.63,1,+,†,1,1,+,+,0,0,0,0,0,+,0,0,+,0,0,0
2018,Pennsylvania,Camp Hill SD,,4204860,2017-18,209128.63,184869.87,-24258.76,1040,185909.87,27886.48,1,+,†,1,1,+,+,0,0,0,0,0,+,0,0,+,0,0,0
2018,Pennsylvania,Canon-Mcmillan SD,,4204890,2017-18,865677.71,875222.34,9544.63,5584,880806.34,132120.95,1,+,0,1,1,+,+,0,0,0,0,0,+,0,0,+,0,0,0
2018,Pennsylvania,Canton Area SD,,4204920,2017-18,213113.73,208585.78,-4527.95,3000,211585.78,31737.87,1,+,†,1,1,+,+,0,0,0,0,0,+,0,0,+,0,0,0
2018,Pennsylvania,Carbondale Area SD,,4204980,2017-18,413885.58,411275.46,-2610.12,2304,413579.46,62036.92,1,+,†,1,1,+,+,0,0,0,0,0,+,0,0,+,0,0,0
2018,Pennsylvania,Carlisle Area SD,,4205010,2017-18,922222.96,892592.55,-29630.41,7020,899612.55,134941.88,1,+,†,1,1,+,+,0,0,0,0,0,+,0,0,+,0,0,0
2018,Pennsylvania,Carlynton SD,,4205040,2017-18,295070.88,277970.06,-17100.82,1235,279205.06,41880.76,1,+,†,1,1,+,+,0,0,0,0,0,+,0,0,+,0,0,0
2018,Pennsylvania,Carmichaels Area SD,,4205070,2017-18,195916.53,220467.4,24550.87,2094,222561.4,33384.21,1,+,0,1,1,+,+,0,0,0,0,0,+,0,0,+,0,0,0
2018,Pennsylvania,Catasauqua Area SD,,4205160,2017-18,305011.14,300115.72,-4895.42,3540,303655.72,45548.36,1,+,†,1,1,+,+,0,0,0,0,0,+,0,0,+,0,0,0
2018,Pennsylvania,Centennial SD,,4205190,2017-18,1100214.3,1083576.02,-16638.28,4466,1088042.02,163206.3,1,+,†,1,1,+,+,0,0,0,0,0,+,0,0,+,0,0,0
2018,Pennsylvania,Central Bucks SD,,4205310,2017-18,2457390,2456945.62,-444.38,8162,2465107.62,369766.14,1,+,†,1,1,+,+,0,0,0,0,0,+,0,0,+,0,0,0
2018,Pennsylvania,Central Cambria SD,,4205340,2017-18,293111.91,308059.51,14947.6,3420,311479.51,46721.93,1,+,0,1,1,+,+,0,0,0,0,0,+,0,0,+,0,0,0
2018,Pennsylvania,Central Columbia SD,,4205370,2017-18,323144.35,336819.95,13675.6,7840,344659.95,51698.99,1,+,0,1,1,+,+,0,0,0,0,0,+,0,0,+,0,0,0
2018,Pennsylvania,Central Dauphin SD,,4205400,2017-18,2013577.27,2008616.77,-4960.5,12220,2020836.77,303125.52,1,+,†,1,1,+,+,0,0,0,0,0,+,0,0,+,0,0,0
2018,Pennsylvania,Central Greene SD,,4205430,2017-18,448785.55,473063.21,24277.66,2792,475855.21,71378.28,1,+,0,1,1,+,+,0,0,0,0,0,+,0,0,+,0,0,0
2018,Pennsylvania,Crestwood SD,,4205460,2017-18,322349.06,329091.83,6742.77,1542,330633.83,49595.07,1,+,0,1,1,+,+,0,0,0,0,0,+,0,0,+,0,0,0
2018,Pennsylvania,Central York SD,,4205490,2017-18,819670.22,817253.73,-2416.49,9576,826829.73,124024.46,1,+,†,1,1,+,+,0,0,0,0,0,+,0,0,+,0,0,0
2018,Pennsylvania,Chambersburg Area SD,,4205550,2017-18,1548973.07,1626998.25,78025.18,20520,1647518.25,247127.74,1,+,0,1,1,+,+,0,0,0,0,0,+,0,0,+,0,0,0
2018,Pennsylvania,Charleroi SD,,4205640,2017-18,291596.7,313529.02,21932.32,2094,315623.02,47343.45,1,+,0,1,1,+,+,0,0,0,0,0,+,0,0,+,0,0,0
2018,Pennsylvania,Chartiers Valley SD,,4205700,2017-18,435025.44,418656.94,-16368.5,3458,422114.94,63317.24,1,+,†,1,1,+,+,0,0,0,0,0,+,0,0,+,0,0,0
2018,Pennsylvania,Chartiers-Houston SD,,4205730,2017-18,224392.78,228222.53,3829.75,1047,229269.53,34390.43,1,+,0,1,1,+,+,0,0,0,0,0,+,0,0,+,0,0,0
2018,Pennsylvania,Cheltenham Township SD,,4205760,2017-18,860869.78,862197.61,1327.83,3366,865563.61,129834.54,1,+,0,1,1,+,+,0,0,0,0,0,+,0,0,+,0,0,0
2018,Pennsylvania,Chester-Upland SD,,4205860,2017-18,913802.22,826072.06,-87730.16,6633,832705.06,124905.76,3,+,†,1,1,+,+,0,0,0,0,0,+,0,0,+,0,0,0
2018,Pennsylvania,Chestnut Ridge SD,,4205880,2017-18,302841.77,276649.52,-26192.25,1710,278359.52,41753.93,1,+,†,1,1,+,+,0,0,0,0,0,+,0,0,+,0,0,0
2018,Pennsylvania,Chichester SD,,4205910,2017-18,741326.07,803888.54,62562.47,4014,807902.54,121185.38,1,31281.23,100,1,1,+,+,0,0,0,0,0,+,0,0,+,0,0,0
2018,Pennsylvania,Clairton City SD,,4206030,2017-18,225093.59,216703.19,-8390.4,1729,218432.19,32764.83,1,+,†,1,1,+,+,0,0,0,0,0,+,0,0,+,0,0,0
2018,Pennsylvania,Clarion Area SD,,4206060,2017-18,161452.62,148635.43,-12817.19,2849,151484.43,22722.66,1,+,†,1,1,+,+,0,0,0,0,0,+,0,0,+,0,0,0
2018,Pennsylvania,Clarion-Limestone Area SD,,4206090,2017-18,169642.25,141775.33,-27866.92,2442,144217.33,21632.6,1,+,†,1,1,+,+,0,0,0,0,0,+,0,0,+,0,0,0
2018,Pennsylvania,Claysburg-Kimmel SD,,4206120,2017-18,154461.46,155841.87,1380.41,1026,156867.87,23530.18,1,690.2,100,1,1,+,+,0,0,0,0,0,+,0,0,+,0,0,0
2018,Pennsylvania,Clearfield Area SD,,4206150,2017-18,481955.39,498166.39,16211,5966,504132.39,75619.86,1,+,0,1,1,+,+,0,0,0,0,0,+,0,0,+,0,0,0
2018,Pennsylvania,Coatesville Area SD,,4206240,2017-18,1359089.44,1439101.47,80012.03,4000,1443101.47,216465.22,1,+,0,1,1,+,+,0,0,0,0,0,+,0,0,+,0,0,0
2018,Pennsylvania,Cocalico SD,,4206270,2017-18,615486.98,625620.98,10134,1253,626873.98,94031.1,1,+,0,1,1,+,+,0,0,0,0,0,+,0,0,+,0,0,0
2018,Pennsylvania,Columbia Borough SD,,4206360,2017-18,407979.94,434714.58,26734.64,2148,436862.58,65529.39,1,+,0,1,1,+,+,0,0,0,0,0,+,0,0,+,0,0,0
2018,Pennsylvania,Commodore Perry SD,,4206390,2017-18,111634.05,103701.95,-7932.1,+,103701.95,15555.29,1,+,†,1,1,+,+,0,0,0,0,0,+,0,0,+,0,0,0
2018,Pennsylvania,Conemaugh Township Area SD,,4206420,2017-18,201894.51,202956.85,1062.34,1368,204324.85,30648.73,1,+,0,1,1,+,+,0,0,0,0,0,+,0,0,+,0,0,0
2018,Pennsylvania,Conemaugh Valley SD,,4206430,2017-18,132569.29,163090.33,30521.04,2736,165826.33,24873.95,1,+,0,1,1,+,+,0,0,0,0,0,+,0,0,+,0,0,0
2018,Pennsylvania,Conestoga Valley SD,,4206480,2017-18,770238,772825.91,2587.91,5012,777837.91,116675.69,1,+,0,1,1,+,+,0,0,0,0,0,+,0,0,+,0,0,0
2018,Pennsylvania,Conewago Valley SD,,4206550,2017-18,656754.4,668320.82,11566.42,7296,675616.82,101342.52,1,+,0,1,1,+,+,0,0,0,0,0,+,0,0,+,0,0,0
2018,Pennsylvania,Conneaut SD,,4206590,2017-18,473950.97,459812.84,-14138.13,4796,464608.84,69691.33,1,+,†,1,1,+,+,0,0,0,0,0,+,0,0,+,0,0,0
2018,Pennsylvania,Connellsville Area SD,,4206660,2017-18,1053620.9,1097905.49,44284.59,8027,1105932.49,165889.87,1,+,0,1,1,+,+,0,0,0,0,0,+,0,0,+,0,0,0
2018,Pennsylvania,Conrad Weiser Area SD,,4206780,2017-18,511044.26,477902.56,-33141.7,8993,486895.56,73034.33,1,+,†,1,1,+,+,0,0,0,0,0,+,0,0,+,0,0,0
2018,Pennsylvania,Cornell SD,,4206810,2017-18,146952.29,162243.75,15291.46,1976,164219.75,24632.96,1,+,0,1,1,+,+,0,0,0,0,0,+,0,0,+,0,0,0
2018,Pennsylvania,Cornwall-Lebanon SD,,4206840,2017-18,876922.41,847578.42,-29343.99,3401,850979.42,127646.91,1,+,†,1,1,+,+,0,0,0,0,0,+,0,0,+,0,0,0
2018,Pennsylvania,Corry Area SD,,4206860,2017-18,504377.45,527635.23,23257.78,6976,534611.23,80191.68,1,+,0,1,1,+,+,0,0,0,0,0,+,0,0,+,0,0,0
2018,Pennsylvania,Coudersport Area SD,,4206930,2017-18,122500.55,126844.84,4344.29,2520,129364.84,19404.73,1,2172.14,100,1,1,+,+,0,0,0,0,0,+,0,0,+,0,0,0
2018,Pennsylvania,Council Rock SD,,4206960,2017-18,1817608.57,1863708.75,46100.18,5082,1868790.75,280318.61,1,+,0,1,1,+,+,0,0,0,0,0,+,0,0,+,0,0,0
2018,Pennsylvania,Cranberry Area SD,,4207050,2017-18,260898.08,256110.28,-4787.8,2849,258959.28,38843.89,1,+,†,1,1,+,+,0,0,0,0,0,+,0,0,+,0,0,0
2018,Pennsylvania,Crawford Central SD,,4207080,2017-18,855452.24,795476.21,-59976.03,10028,805504.21,120825.63,1,+,†,1,1,+,+,0,0,0,0,0,+,0,0,+,0,0,0
2018,Pennsylvania,Cumberland Valley SD,,4207110,2017-18,1129066.03,1148915.18,19849.15,7540,1156455.18,173468.28,1,+,0,1,1,+,+,0,0,0,0,0,+,0,0,+,0,0,0
2018,Pennsylvania,Curwensville Area SD,,4207140,2017-18,230233.46,219357.22,-10876.24,3768,223125.22,33468.78,1,+,†,1,1,+,+,0,0,0,0,0,+,0,0,+,0,0,0
2018,Pennsylvania,Dallas SD,,4207200,2017-18,412064.34,395317.74,-16746.6,1285,396602.74,59490.41,1,+,†,1,1,+,+,0,0,0,0,0,+,0,0,+,0,0,0
2018,Pennsylvania,Dallastown Area SD,,4207230,2017-18,1351692.2,1376690.82,24998.62,7296,1383986.82,207598.02,1,+,0,1,1,+,+,0,0,0,0,0,+,0,0,+,0,0,0
2018,Pennsylvania,Daniel Boone Area SD,,4207290,2017-18,588953,600347.96,11394.96,8464,608811.96,91321.79,1,+,0,1,1,+,+,0,0,0,0,0,+,0,0,+,0,0,0
2018,Pennsylvania,Danville Area SD,,4207320,2017-18,455599.28,464265.33,8666.05,8400,472665.33,70899.8,1,+,0,1,1,+,+,0,0,0,0,0,+,0,0,+,0,0,0
2018,Pennsylvania,Delaware Valley SD,,4207530,2017-18,691022.49,758051.42,67028.93,3451,761502.42,114225.36,1,+,0,1,1,+,+,0,0,0,0,0,+,0,0,+,0,0,0
2018,Pennsylvania,Deer Lakes SD,,4207540,2017-18,426861.42,419791.52,-7069.9,2223,422014.52,63302.18,1,+,†,1,1,+,+,0,0,0,0,0,+,0,0,+,0,0,0
2018,Pennsylvania,Derry Area SD,,4207560,2017-18,390324.87,371995.3,-18329.57,235,372230.3,55834.55,1,+,†,1,1,+,+,0,0,0,0,0,+,0,0,+,0,0,0
2018,Pennsylvania,Derry Township SD,,4207590,2017-18,398830,412838.23,14008.23,2600,415438.23,62315.73,1,+,0,1,1,+,+,0,0,0,0,0,+,0,0,+,0,0,0
2018,Pennsylvania,Donegal SD,,4207650,2017-18,561558.6,575019.28,13460.68,3759,578778.28,86816.74,1,+,0,1,1,+,+,0,0,0,0,0,+,0,0,+,0,0,0
2018,Pennsylvania,Dover Area SD,,4207680,2017-18,628753.24,725891.52,97138.28,9120,735011.52,110251.73,1,+,0,1,1,+,+,0,0,0,0,0,+,0,0,+,0,0,0
2018,Pennsylvania,Downingtown Area SD,,4207710,2017-18,2058883.93,2037549.04,-21334.89,4800,2042349.04,306352.36,1,+,†,1,1,+,+,0,0,0,0,0,+,0,0,+,0,0,0
2018,Pennsylvania,Dubois Area SD,,4207830,2017-18,845871.35,854082.03,8210.68,6919,861001.03,129150.15,1,+,0,1,1,+,+,0,0,0,0,0,+,0,0,+,0,0,0
2018,Pennsylvania,Dunmore SD,,4207980,2017-18,297409.58,276431.05,-20978.53,1536,277967.05,41695.06,1,+,†,1,1,+,+,0,0,0,0,0,+,0,0,+,0,0,0
2018,Pennsylvania,Duquesne City SD,,4208010,2017-18,103799.64,115726.31,11926.67,494,116220.31,17433.05,1,+,0,1,1,+,+,0,0,0,0,0,+,0,0,+,0,0,0
2018,Pennsylvania,East Allegheny SD,,4208060,2017-18,379043.61,365332.08,-13711.53,3211,368543.08,55281.46,1,+,†,1,1,+,+,0,0,0,0,0,+,0,0,+,0,0,0
2018,Pennsylvania,Forest Area SD,,4208280,2017-18,102955.3,98328.05,-4627.25,814,99142.05,14871.31,1,+,†,1,1,+,+,0,0,0,0,0,+,0,0,+,0,0,0
2018,Pennsylvania,Eastern Lebanon County SD,,4208460,2017-18,458391.26,492216.51,33825.25,2685,494901.51,74235.23,1,+,0,1,1,+,+,0,0,0,0,0,+,0,0,+,0,0,0
2018,Pennsylvania,East Lycoming SD,,4208490,2017-18,253432.55,246510.47,-6922.08,2625,249135.47,37370.32,1,+,†,1,1,+,+,0,0,0,0,0,+,0,0,+,0,0,0
2018,Pennsylvania,East Penn SD,,4208550,2017-18,1366408.96,1438938.68,72529.72,6844,1445782.68,216867.4,1,+,0,1,1,+,+,0,0,0,0,0,+,0,0,+,0,0,0
2018,Pennsylvania,East Pennsboro Area SD,,4208580,2017-18,484538.46,509242.76,24704.3,3120,512362.76,76854.41,1,+,0,1,1,+,+,0,0,0,0,0,+,0,0,+,0,0,0
2018,Pennsylvania,East Stroudsburg Area SD,,4208670,2017-18,1352312.56,1371136.84,18824.28,5684,1376820.84,206523.13,1,+,0,1,1,+,+,0,0,0,0,0,+,0,0,+,0,0,0
2018,Pennsylvania,Eastern York SD,,4208790,2017-18,451836.85,424271.08,-27565.77,5016,429287.08,64393.06,1,+,†,1,1,+,+,0,0,0,0,0,+,0,0,+,0,0,0
2018,Pennsylvania,Eastern Lancaster County SD,,4208820,2017-18,498251.37,524417.58,26166.21,3043,527460.58,79119.09,1,+,0,1,1,+,+,0,0,0,0,0,+,0,0,+,0,0,0
2018,Pennsylvania,Easton Area SD,,4208850,2017-18,1416903.68,1447646.67,30742.99,6090,1453736.67,218060.5,1,+,0,1,1,+,+,0,0,0,0,0,+,0,0,+,0,0,0
2018,Pennsylvania,Elizabeth Forward SD,,4209090,2017-18,501503.86,525306.68,23802.82,3211,528517.68,79277.65,1,+,0,1,1,+,+,0,0,0,0,0,+,0,0,+,0,0,0
2018,Pennsylvania,Elizabethtown Area SD,,4209120,2017-18,660036.52,648621.75,-11414.77,2506,651127.75,97669.16,1,+,†,1,1,+,+,0,0,0,0,0,+,0,0,+,0,0,0
2018,Pennsylvania,Elk Lake SD,,4209150,2017-18,235213.66,258451.79,23238.13,1536,259987.79,38998.17,1,+,0,1,1,+,+,0,0,0,0,0,+,0,0,+,0,0,0
2018,Pennsylvania,Ellwood City Area SD,,4209240,2017-18,306399.83,315664.19,9264.36,3610,319274.19,47891.13,1,+,0,1,1,+,+,0,0,0,0,0,+,0,0,+,0,0,0
2018,Pennsylvania,Ephrata Area SD,,4209270,2017-18,886301.26,895880.04,9578.78,3938,899818.04,134972.71,1,+,0,1,1,+,+,0,0,0,0,0,+,0,0,+,0,0,0
2018,Pennsylvania,Erie City SD,,4209300,2017-18,2544121.99,2505979.98,-38142.01,30520,2536499.98,380475,1,+,†,1,1,+,+,0,0,0,0,0,+,0,0,+,0,0,0
2018,Pennsylvania,Everett Area SD,,4209360,2017-18,276084.66,257320.3,-18764.36,2052,259372.3,38905.85,1,+,†,1,1,+,+,0,0,0,0,0,+,0,0,+,0,0,0
2018,Pennsylvania,Exeter Township SD,,4209480,2017-18,673354.14,654260.49,-19093.65,9522,663782.49,99567.37,1,+,†,1,1,+,+,0,0,0,0,0,+,0,0,+,0,0,0
2018,Pennsylvania,Fairfield Area SD,,4209540,2017-18,146369.68,146429.84,60.16,1368,147797.84,22169.68,1,+,0,1,1,+,+,0,0,0,0,0,+,0,0,+,0,0,0
2018,Pennsylvania,Fairview SD,,4209570,2017-18,212985.37,210364.37,-2621,1308,211672.37,31750.86,1,+,†,1,1,+,+,0,0,0,0,0,+,0,0,+,0,0,0
2018,Pennsylvania,Karns City Area SD,,4209600,2017-18,237519.25,224497.64,-13021.61,1444,225941.64,33891.25,1,+,†,1,1,+,+,0,0,0,0,0,+,0,0,+,0,0,0
2018,Pennsylvania,Fannett-Metal SD,,4209660,2017-18,101822.39,103877.58,2055.19,456,104333.58,15650.04,1,+,0,1,1,+,+,0,0,0,0,0,+,0,0,+,0,0,0
2018,Pennsylvania,Farrell Area SD,,4209690,2017-18,186452.61,176635.2,-9817.41,722,177357.2,26603.58,1,+,†,1,1,+,+,0,0,0,0,0,+,0,0,+,0,0,0
2018,Pennsylvania,Ferndale Area SD,,4209750,2017-18,164191.32,188459.94,24268.62,1710,190169.94,28525.49,1,+,0,1,1,+,+,0,0,0,0,0,+,0,0,+,0,0,0
2018,Pennsylvania,Fleetwood Area SD,,4209780,2017-18,398818.57,397490.66,-1327.91,3174,400664.66,60099.7,1,+,†,1,1,+,+,0,0,0,0,0,+,0,0,+,0,0,0
2018,Pennsylvania,Forbes Road SD,,4209870,2017-18,53745.73,60203.65,6457.92,1668,61871.65,9280.75,1,+,0,1,1,+,+,0,0,0,0,0,+,0,0,+,0,0,0
2018,Pennsylvania,Forest City Regional SD,,4209930,2017-18,162840.23,156194.78,-6645.45,1536,157730.78,23659.62,1,+,†,1,1,+,+,0,0,0,0,0,+,0,0,+,0,0,0
2018,Pennsylvania,Forest Hills SD,,4209940,2017-18,324733.94,310475.66,-14258.28,3420,313895.66,47084.35,1,+,†,1,1,+,+,0,0,0,0,0,+,0,0,+,0,0,0
2018,Pennsylvania,Fort Cherry SD,,4209960,2017-18,226670.87,219359.52,-7311.35,2094,221453.52,33218.03,1,+,†,1,1,+,+,0,0,0,0,0,+,0,0,+,0,0,0
2018,Pennsylvania,Fort Leboeuf SD,,4209990,2017-18,443524.49,442569.86,-954.63,3488,446057.86,66908.68,1,+,†,1,1,+,+,0,0,0,0,0,+,0,0,+,0,0,0
2018,Pennsylvania,Fox Chapel Area SD,,4210070,2017-18,503836.44,552536.4,48699.96,4199,556735.4,83510.31,1,+,0,1,1,+,+,0,0,0,0,0,+,0,0,+,0,0,0
2018,Pennsylvania,North Schuylkill SD,,4210110,2017-18,310402.31,309068.27,-1334.04,7657,316725.27,47508.79,1,+,†,1,1,+,+,0,0,0,0,0,+,0,0,+,0,0,0
2018,Pennsylvania,North Star SD,,4210115,2017-18,273652.2,258528.37,-15123.83,2736,261264.37,39189.66,1,+,†,1,1,+,+,0,0,0,0,0,+,0,0,+,0,0,0
2018,Pennsylvania,Franklin Area SD,,4210200,2017-18,615391.88,563671.28,-51720.6,6512,570183.28,85527.49,1,+,†,1,1,+,+,0,0,0,0,0,+,0,0,+,0,0,0
2018,Pennsylvania,Franklin Regional SD,,4210230,2017-18,596465.19,604492.36,8027.17,3995,608487.36,91273.1,1,+,0,1,1,+,+,0,0,0,0,0,+,0,0,+,0,0,0
2018,Pennsylvania,Frazier SD,,4210350,2017-18,181108.89,181691.73,582.84,1047,182738.73,27410.81,1,+,0,1,1,+,+,0,0,0,0,0,+,0,0,+,0,0,0
2018,Pennsylvania,Freedom Area SD,,4210380,2017-18,226199.97,227554.97,1355,2025,229579.97,34437,1,+,0,1,1,+,+,0,0,0,0,0,+,0,0,+,0,0,0
2018,Pennsylvania,Freeport Area SD,,4210440,2017-18,216055.2,224816.47,8761.27,2212,227028.47,34054.27,1,+,0,1,1,+,+,0,0,0,0,0,+,0,0,+,0,0,0
2018,Pennsylvania,Galeton Area SD,,4210530,2017-18,72170.86,66140.53,-6030.33,1440,67580.53,10137.08,1,+,†,1,1,+,+,0,0,0,0,0,+,0,0,+,0,0,0
2018,Pennsylvania,Garnet Valley SD,,4210590,2017-18,1040213.32,1020441.96,-19771.36,3122,1023563.96,153534.59,1,+,†,1,1,+,+,0,0,0,0,0,+,0,0,+,0,0,0
2018,Pennsylvania,Gateway SD,,4210620,2017-18,737094.04,755624.73,18530.69,3211,758835.73,113825.36,2,+,0,1,1,+,+,0,0,0,0,0,+,0,0,+,0,0,0
2018,Pennsylvania,General McLane SD,,4210650,2017-18,408417.01,406934.36,-1482.65,3924,410858.36,61628.75,1,+,†,1,1,+,+,0,0,0,0,0,+,0,0,+,0,0,0
2018,Pennsylvania,Gettysburg Area SD,,4210710,2017-18,510384.72,530651.74,20267.02,4560,535211.74,80281.76,1,+,0,1,1,+,+,0,0,0,0,0,+,0,0,+,0,0,0
2018,Pennsylvania,Girard SD,,4210740,2017-18,333521.05,334513.84,992.79,2180,336693.84,50504.08,1,+,0,1,1,+,+,0,0,0,0,0,+,0,0,+,0,0,0
2018,Pennsylvania,Glendale SD,,4210830,2017-18,162698.32,169130.56,6432.24,3140,172270.56,25840.58,1,+,0,1,1,+,+,0,0,0,0,0,+,0,0,+,0,0,0
2018,Pennsylvania,Governor Mifflin SD,,4210860,2017-18,757755.28,761171.77,3416.49,11109,772280.77,115842.12,1,+,0,1,1,+,+,0,0,0,0,0,+,0,0,+,0,0,0
2018,Pennsylvania,Great Valley SD,,4210870,2017-18,608435.05,695518.59,87083.54,2000,697518.59,104627.79,1,+,0,1,1,+,+,0,0,0,0,0,+,0,0,+,0,0,0
2018,Pennsylvania,Greensburg Salem SD,,4210920,2017-18,605003.55,590184.84,-14818.71,3525,593709.84,89056.48,1,+,†,1,1,+,+,0,0,0,0,0,+,0,0,+,0,0,0
2018,Pennsylvania,Greater Johnstown SD,,4210950,2017-18,622710.78,648737.09,26026.31,7182,655919.09,98387.86,1,+,0,1,1,+,+,0,0,0,0,0,+,0,0,+,0,0,0
2018,Pennsylvania,Greater Latrobe SD,,4210980,2017-18,637937.21,635491.96,-2445.25,3055,638546.96,95782.04,1,+,†,1,1,+,+,0,0,0,0,0,+,0,0,+,0,0,0
2018,Pennsylvania,Greencastle-Antrim SD,,4211010,2017-18,492565.8,480590.25,-11975.55,5928,486518.25,72977.74,1,+,†,1,1,+,+,0,0,0,0,0,+,0,0,+,0,0,0
2018,Pennsylvania,Greenville Area SD,,4211160,2017-18,260083.58,246149.7,-13933.88,1083,247232.7,37084.91,1,+,†,1,1,+,+,0,0,0,0,0,+,0,0,+,0,0,0
2018,Pennsylvania,Greenwood SD,,4211190,2017-18,137133.53,141771.37,4637.84,1560,143331.37,21499.71,1,+,0,1,1,+,+,0,0,0,0,0,+,0,0,+,0,0,0
2018,Pennsylvania,Grove City Area SD,,4211220,2017-18,359841.66,382899.53,23057.87,2166,385065.53,57759.83,1,+,0,1,1,+,+,0,0,0,0,0,+,0,0,+,0,0,0
2018,Pennsylvania,Halifax Area SD,,4211310,2017-18,227413.1,215492.48,-11920.62,+,215492.48,32323.87,1,+,†,1,1,+,+,0,0,0,0,0,+,0,0,+,0,0,0
2018,Pennsylvania,Hamburg Area SD,,4211340,2017-18,351516.83,320733.84,-30782.99,3703,324436.84,48665.53,1,+,†,1,1,+,+,0,0,0,0,0,+,0,0,+,0,0,0
2018,Pennsylvania,Hampton Township SD,,4211400,2017-18,257749.66,272297.2,14547.54,1729,274026.2,41103.93,1,+,0,1,1,+,+,0,0,0,0,0,+,0,0,+,0,0,0
2018,Pennsylvania,Hanover Area SD,,4211420,2017-18,432928.35,439128.72,6200.37,3341,442469.72,66370.46,1,+,0,1,1,+,+,0,0,0,0,0,+,0,0,+,0,0,0
2018,Pennsylvania,Hanover Public SD,,4211450,2017-18,374197.28,340418.09,-33779.19,5016,345434.09,51815.11,1,+,†,1,1,+,+,0,0,0,0,0,+,0,0,+,0,0,0
2018,Pennsylvania,Harbor Creek SD,,4211490,2017-18,381501.27,389691.38,8190.11,3488,393179.38,58976.91,1,+,0,1,1,+,+,0,0,0,0,0,+,0,0,+,0,0,0
2018,Pennsylvania,Harmony Area SD,,4211520,2017-18,65488.63,63552.09,-1936.54,628,64180.09,9627.01,1,+,†,1,1,+,+,0,0,0,0,0,+,0,0,+,0,0,0
2018,Pennsylvania,Harrisburg City SD,,4211580,2017-18,1322195.75,1353065.96,30870.21,7800,1360865.96,204129.89,1,+,0,1,1,+,+,0,0,0,0,0,+,0,0,+,0,0,0
2018,Pennsylvania,Hatboro-Horsham SD,,4211610,2017-18,933397.27,923331.43,-10065.84,3553,926884.43,139032.66,1,+,†,1,1,+,+,0,0,0,0,0,+,0,0,+,0,0,0
2018,Pennsylvania,Haverford Township SD,,4211670,2017-18,980221.61,1034174.61,53953,4683,1038857.61,155828.64,1,26976.5,100,1,1,+,+,0,0,0,0,0,+,0,0,+,0,0,0
