Extraction Date:,8/28/2019,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Updated:,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Revised: ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,A2A,A2B,A2C,A3B,A4,A5,B2,B3,B4,B5,B6,B7,B8,C2A,C2A.1,C2A.2,C2A.3,C2A.4,C2B,C2C,C3A,C3B,C3C,D2,D3
2017,Texas,BOSQUEVILLE ISD,,4810910,2015-16,118045,128529,10484,1308,129837,19475.55,1,0,0,1,1,+,+,0,0,0,0,0,0,0,0,0,0,0,0
2017,Texas,BOVINA ISD,,4810950,2015-16,111885,120980,9095,5519,126499,18974.85,1,0,0,1,1,+,+,0,0,0,0,0,0,0,0,0,0,0,0
2017,Texas,BOWIE ISD,,4810990,2015-16,336913,358944,22031,16857,375801,56370.15,1,11015,100,1,1,+,+,0,0,0,0,0,0,0,0,0,0,0,0
2017,Texas,BOYD ISD,,4811010,2015-16,209601,232509,22908,4286,236795,35519.25,1,0,0,1,1,+,+,0,0,0,0,0,0,0,0,0,0,0,0
2017,Texas,BOYS RANCH ISD,,4811040,2015-16,64797,67143,2346,1494,68637,10295.55,1,0,0,1,1,+,+,0,0,0,0,0,0,0,0,0,0,0,0
2017,Texas,BRACKETT ISD,,4811070,2015-16,133691,140871,7180,1186,142057,21308.55,1,3590,100,1,1,+,+,0,0,0,0,0,0,0,0,0,0,0,0
2017,Texas,BRADY ISD,,4811110,2015-16,283005,290400,7395,17861,308261,46239.15,1,0,0,1,1,+,+,0,0,0,0,0,0,0,0,0,0,0,0
2017,Texas,BRAZOSPORT ISD,,4811190,2015-16,2516391,2678068,161677,83054,2761122,414168.3,2,0,0,1,1,+,+,0,0,0,0,0,0,0,0,0,0,0,0
2017,Texas,BRECKENRIDGE ISD,,4811220,2015-16,326609,346874,20265,11877,358751,53812.65,1,10132.5,100,1,1,+,+,0,0,0,0,0,0,0,0,0,0,0,0
2017,Texas,BREMOND ISD,,4811250,2015-16,81550,87439,5889,1017,88456,13268.4,1,0,0,1,1,+,+,0,0,0,0,0,0,0,0,0,0,0,0
2017,Texas,BRENHAM ISD,,4811280,2015-16,895231,963275,68044,29420,992695,148904.25,4,0,0,1,1,+,+,0,0,0,0,0,0,0,1,54491,5.49,60,22
2017,Texas,BRIDGE CITY ISD,,4811310,2015-16,544140,586915,42775,22613,609528,91429.2,1,0,0,1,1,+,+,0,0,0,0,0,0,0,0,0,0,0,0
2017,Texas,BRIDGEPORT ISD,,4811340,2015-16,386832,413707,26875,13572,427279,64091.85,3,0,0,1,1,+,+,0,0,0,0,0,0,0,0,0,0,0,0
2017,Texas,FORT ELLIOTT CISD,,4811400,2015-16,32483,33413,930,1672,35085,5262.75,1,0,0,1,1,+,+,0,0,0,0,0,0,0,0,0,0,0,0
2017,Texas,BROADDUS ISD,,4811430,2015-16,87903,92647,4744,3913,96560,14484,1,0,0,1,1,+,+,0,0,0,0,0,0,0,0,0,0,0,0
2017,Texas,BROCK ISD,,4811460,2015-16,178508,196276,17768,4010,200286,30042.9,1,0,0,1,1,+,+,0,0,0,0,0,0,0,0,0,0,0,0
2017,Texas,BRONTE ISD,,4811490,2015-16,65803,68015,2212,3176,71191,10678.65,1,0,0,1,0,0,+,0,0,0,0,0,0,0,0,0,0,0,0
2017,Texas,BROOKELAND ISD,,4811520,2015-16,82628,92852,10224,2362,95214,14282.1,1,0,0,1,1,+,+,0,0,0,0,0,0,0,0,0,0,0,0
2017,Texas,BROOKESMITH ISD,,4811550,2015-16,39864,37860,-2004,730,38590,5788.5,1,0,†,1,0,0,+,0,0,0,0,0,0,0,0,0,0,0,0
2017,Texas,BROOKS COUNTY ISD,,4811580,2015-16,331839,356870,25031,9881,366751,55012.65,1,0,0,1,1,+,+,0,0,0,0,0,0,0,0,0,0,0,0
2017,Texas,BROWNFIELD ISD,,4811610,2015-16,421385,442334,20949,14565,456899,68534.85,2,0,0,1,1,+,+,0,0,0,0,0,0,0,0,0,0,0,0
2017,Texas,BROWNSBORO ISD,,4811640,2015-16,518626,551740,33114,10953,562693,84403.95,1,0,0,1,1,+,+,0,0,0,0,0,0,0,0,0,0,0,0
2017,Texas,BROWNSVILLE ISD,,4811680,2015-16,8693046,9232767,539721,157114,9389881,1408482.15,1,0,0,1,1,+,+,0,0,0,0,0,0,0,0,0,0,0,0
2017,Texas,BROWNWOOD ISD,,4811700,2015-16,729149,778987,49838,32845,811832,121774.8,2,0,0,1,1,+,+,0,0,0,0,0,0,0,0,0,0,0,0
2017,Texas,BRUCEVILLE-EDDY ISD,,4811730,2015-16,212142,216163,4021,5266,221429,33214.35,1,0,0,1,1,+,+,0,0,0,0,0,0,0,0,0,0,0,0
2017,Texas,BRYAN ISD,,4811790,2015-16,3183255,3403823,220568,61274,3465097,519764.55,4,0,0,1,1,+,+,0,0,0,0,0,0,0,0,0,0,0,0
2017,Texas,BRYSON ISD,,4811820,2015-16,55718,58346,2628,4157,62503,9375.45,1,0,0,1,0,0,+,0,0,0,0,0,0,0,0,0,0,0,0
2017,Texas,BUCKHOLTS ISD,,4811850,2015-16,38321,36903,-1418,543,37446,5616.9,1,0,†,1,1,+,+,0,0,0,0,0,0,0,0,0,0,0,0
2017,Texas,BUENA VISTA ISD,,4811910,2015-16,34236,39581,5345,788,40369,6055.35,1,0,0,1,1,+,+,0,0,0,0,0,0,0,0,0,0,0,0
2017,Texas,BUFFALO ISD,,4811990,2015-16,168592,184588,15996,5485,190073,28510.95,1,7998,100,1,1,+,+,0,0,0,0,0,0,0,0,0,0,0,0
2017,Texas,BULLARD ISD,,4812060,2015-16,366099,401280,35181,3031,404311,60646.65,1,0,0,1,1,+,+,0,0,0,0,0,0,0,0,0,0,0,0
2017,Texas,BUNA ISD,,4812090,2015-16,323635,338557,14922,12282,350839,52625.85,1,0,0,1,1,+,+,0,0,0,0,0,0,0,0,0,0,0,0
2017,Texas,BURKBURNETT ISD,,4812120,2015-16,713197,754958,41761,59903,814861,122229.15,1,0,0,1,1,+,+,0,0,0,0,0,0,0,0,0,0,0,0
2017,Texas,BURKEVILLE ISD,,4812150,2015-16,78053,81241,3188,2740,83981,12597.15,1,0,0,1,1,+,+,0,0,0,0,0,0,0,0,0,0,0,0
2017,Texas,BURLESON ISD,,4812180,2015-16,1698774,1910121,211347,51769,1961890,294283.5,1,0,0,1,1,+,+,0,0,0,0,0,0,0,1,39000,1.99,1128,46
2017,Texas,BURNET CISD,,4812220,2015-16,593702,628158,34456,11194,639352,95902.8,2,0,0,1,1,+,+,0,0,0,0,0,0,0,0,0,0,0,0
2017,Texas,BURTON ISD,,4812240,2015-16,91509,102146,10637,6678,108824,16323.6,1,0,0,1,1,+,+,1,0,0,0,1,16323,15,0,0,0,53,4
2017,Texas,BYNUM ISD,,4812360,2015-16,56884,55192,-1692,1659,56851,8527.65,1,0,†,1,1,+,+,0,0,0,0,0,0,0,0,0,0,0,0
2017,Texas,CADDO MILLS ISD,,4812390,2015-16,282924,303008,20084,4305,307313,46096.95,1,0,0,1,1,+,+,0,0,0,0,0,0,0,0,0,0,0,0
2017,Texas,CALALLEN ISD,,4812420,2015-16,749952,804148,54196,19280,823428,123514.2,1,0,0,1,1,+,+,0,0,0,0,0,0,0,0,0,0,0,0
2017,Texas,CALDWELL ISD,,4812460,2015-16,331810,349948,18138,6425,356373,53455.95,1,9069,100,1,0,0,+,0,0,0,0,0,0,0,0,0,0,0,0
2017,Texas,CALHOUN COUNTY ISD,,4812480,2015-16,751928,783841,31913,22549,806390,120958.5,2,0,0,1,1,+,+,0,0,0,0,0,0,0,1,36000,4.46,197,42
2017,Texas,CALLISBURG ISD,,4812510,2015-16,224458,239594,15136,3685,243279,36491.85,1,0,0,1,1,+,+,0,0,0,0,0,0,0,0,0,0,0,0
2017,Texas,CALVERT ISD,,4812540,2015-16,39948,43262,3314,173,43435,6515.25,1,0,0,1,1,+,+,0,0,0,0,0,0,0,0,0,0,0,0
2017,Texas,CAMERON ISD,,4812640,2015-16,314556,352899,38343,7217,360116,54017.4,3,0,0,1,1,+,+,0,0,0,0,0,0,0,0,0,0,0,0
2017,Texas,CAMPBELL ISD,,4812660,2015-16,85138,87380,2242,1835,89215,13382.25,1,0,0,1,1,+,+,0,0,0,0,0,0,0,0,0,0,0,0
2017,Texas,CANADIAN ISD,,4812700,2015-16,189375,195599,6224,3859,199458,29918.7,1,0,0,1,1,+,+,0,0,0,0,0,0,0,0,0,0,0,0
2017,Texas,CANTON ISD,,4812750,2015-16,358803,389194,30391,5153,394347,59152.05,1,0,0,1,1,+,+,0,0,0,0,0,0,0,0,0,0,0,0
2017,Texas,CANUTILLO ISD,,4812780,2015-16,954360,1036091,81731,15024,1051115,157667.25,1,0,0,1,1,+,+,0,0,0,0,0,0,0,0,0,0,0,0
2017,Texas,CANYON ISD,,4812810,2015-16,1529229,1680623,151394,34486,1715109,257266.35,1,0,0,1,1,+,+,0,0,0,0,0,0,0,0,0,0,0,0
2017,Texas,CARLISLE ISD,,4812870,2015-16,113811,124607,10796,2306,126913,19036.95,1,0,0,1,0,0,+,0,0,0,0,0,0,0,0,0,0,0,0
2017,Texas,CARRIZO SPRINGS CISD,,4812990,2015-16,449551,479206,29655,9818,489024,73353.6,3,0,0,1,1,+,+,0,0,0,0,0,0,0,0,0,0,0,0
2017,Texas,CARROLL ISD,,4813020,2015-16,1121127,1223014,101887,24621,1247635,187145.25,1,0,0,1,1,+,+,0,0,0,0,0,0,0,0,0,0,0,0
2017,Texas,CARROLLTON-FARMERS BRANCH ISD,,4813050,2015-16,4524080,4775177,251097,94380,4869557,730433.55,1,0,0,1,1,+,+,0,0,0,0,0,0,0,0,0,0,0,0
2017,Texas,CARTHAGE ISD,,4813110,2015-16,611419,649289,37870,38647,687936,103190.4,2,0,0,1,0,0,+,0,0,0,0,0,0,0,0,0,0,0,0
2017,Texas,CASTLEBERRY ISD,,4813170,2015-16,784565,825077,40512,22812,847889,127183.35,1,0,0,1,1,+,+,0,0,0,0,0,0,0,0,0,0,0,0
2017,Texas,CAYUGA ISD,,4813200,2015-16,117298,125404,8106,2349,127753,19162.95,2,0,0,1,1,+,+,0,0,0,0,0,0,0,0,0,0,0,0
2017,Texas,CEDAR HILL ISD,,4813230,2015-16,1281528,1373408,91880,30825,1404233,210634.95,3,0,0,1,1,+,+,0,0,0,0,0,0,0,0,0,0,0,0
2017,Texas,CELESTE ISD,,4813260,2015-16,94260,102011,7751,1547,103558,15533.7,1,0,0,1,1,+,+,0,0,0,0,0,0,0,0,0,0,0,0
2017,Texas,CELINA ISD,,4813290,2015-16,343110,378369,35259,6261,384630,57694.5,1,0,0,1,1,+,+,0,0,0,0,0,0,0,0,0,0,0,0
2017,Texas,CENTER ISD,,4813320,2015-16,557370,591190,33820,32418,623608,93541.2,3,0,0,1,1,+,+,0,0,0,0,0,0,0,0,0,0,0,0
2017,Texas,CENTER POINT ISD,,4813350,2015-16,124952,136836,11884,3670,140506,21075.9,1,0,0,1,1,+,+,0,0,0,0,0,0,0,0,0,0,0,0
2017,Texas,CENTERVILLE ISD,,4813380,2015-16,33250,33508,258,1144,34652,5197.8,1,0,0,1,0,0,+,0,0,0,0,0,0,0,0,0,0,0,0
2017,Texas,CENTERVILLE ISD,,4813410,2015-16,133367,139101,5734,1036,140137,21020.55,1,0,0,1,1,+,+,0,0,0,0,0,0,0,0,0,0,0,0
2017,Texas,CENTRAL HEIGHTS ISD,,4813440,2015-16,195633,211205,15572,1491,212696,31904.4,1,0,0,1,1,+,+,0,0,0,0,0,0,0,0,0,0,0,0
2017,Texas,CENTRAL ISD,,4813500,2015-16,315334,328606,13272,9913,338519,50777.85,1,0,0,1,1,+,+,0,0,0,0,0,0,0,0,0,0,0,0
2017,Texas,LUMBERTON ISD,,4813530,2015-16,629145,674365,45220,18085,692450,103867.5,1,0,0,1,1,+,+,0,0,0,0,0,0,0,0,0,0,0,0
2017,Texas,CHANNELVIEW ISD,,4813590,2015-16,1588787,1740986,152199,24437,1765423,264813.45,1,0,0,1,1,+,+,0,0,0,0,0,0,0,0,0,0,0,0
2017,Texas,CHANNING ISD,,4813620,2015-16,33035,39606,6571,761,40367,6055.05,1,0,0,1,1,+,+,0,0,0,0,0,0,0,0,0,0,0,0
2017,Texas,CHAPEL HILL ISD,,4813650,2015-16,609399,667571,58172,9953,677524,101628.6,2,0,0,1,1,+,+,0,0,0,0,0,0,0,0,0,0,0,0
2017,Texas,CHAPEL HILL ISD,,4813680,2015-16,170610,187505,16895,3209,190714,28607.1,1,0,0,1,1,+,+,0,0,0,0,0,0,0,0,0,0,0,0
2017,Texas,CHARLOTTE ISD,,4813710,2015-16,104627,112638,8011,2017,114655,17198.25,1,4005.5,100,1,1,+,+,0,0,0,0,0,0,0,0,0,0,0,0
2017,Texas,CHEROKEE ISD,,4813740,2015-16,40523,43042,2519,35,43077,6461.55,1,0,0,1,1,+,+,0,0,0,0,0,0,0,0,0,0,0,0
2017,Texas,CHESTER ISD,,4813770,2015-16,40490,44963,4473,1164,46127,6919.05,1,0,0,1,1,+,+,0,0,0,0,0,0,0,0,0,0,0,0
2017,Texas,CHICO ISD,,4813800,2015-16,126286,132819,6533,5592,138411,20761.65,1,0,0,1,1,+,+,0,0,0,0,0,0,0,0,0,0,0,0
2017,Texas,CHILDRESS ISD,,4813860,2015-16,272350,285252,12902,28190,313442,47016.3,1,0,0,1,1,+,+,0,0,0,0,0,0,0,0,0,0,0,0
2017,Texas,CHILLICOTHE ISD,,4813890,2015-16,50530,51676,1146,782,52458,7868.7,1,573,100,1,1,+,+,0,0,0,0,0,0,0,0,0,0,0,0
2017,Texas,CHILTON ISD,,4813920,2015-16,91288,100251,8963,1254,101505,15225.75,1,0,0,1,1,+,+,0,0,0,0,0,0,0,0,0,0,0,0
2017,Texas,CHINA SPRING ISD,,4813960,2015-16,453510,494869,41359,7825,502694,75404.1,1,0,0,1,1,+,+,0,0,0,0,0,0,0,0,0,0,0,0
2017,Texas,CHIRENO ISD,,4813980,2015-16,76802,84397,7595,2070,86467,12970.05,1,3797.5,100,1,1,+,+,0,0,0,0,0,0,0,0,0,0,0,0
2017,Texas,CHRISTOVAL ISD,,4814010,2015-16,96563,100369,3806,1739,102108,15316.2,1,0,0,1,1,+,+,0,0,0,0,0,0,0,0,0,0,0,0
2017,Texas,CISCO ISD,,4814070,2015-16,205755,219096,13341,8114,227210,34081.5,1,6670.5,100,1,1,+,+,0,0,0,0,0,0,0,0,0,0,0,0
2017,Texas,CITY VIEW ISD,,4814130,2015-16,165764,175839,10075,8313,184152,27622.8,1,0,0,1,1,+,+,0,0,0,0,0,0,0,0,0,0,0,0
2017,Texas,CLARENDON ISD,,4814160,2015-16,102799,108261,5462,2984,111245,16686.75,1,2731,100,1,1,+,+,0,0,0,0,0,0,0,0,0,0,0,0
2017,Texas,CLARKSVILLE ISD,,4814190,2015-16,182074,188295,6221,3901,192196,28829.4,1,0,0,1,1,+,+,0,0,0,0,0,0,0,0,0,0,0,0
2017,Texas,CLAUDE ISD,,4814250,2015-16,79748,82454,2706,5679,88133,13219.95,1,1353,100,1,0,0,+,0,0,0,0,0,0,0,0,0,0,0,0
2017,Texas,CLEAR CREEK ISD,,4814280,2015-16,5953366,6512912,559546,153778,6666690,1000003.5,1,0,0,1,1,+,+,0,0,0,0,0,0,0,0,0,0,0,0
2017,Texas,CLEBURNE ISD,,4814310,2015-16,1179774,1275887,96113,43176,1319063,197859.45,2,0,0,1,1,+,+,0,0,0,0,0,0,0,0,0,0,0,0
2017,Texas,CLEVELAND ISD,,4814370,2015-16,709198,850406,141208,26025,876431,131464.65,3,0,0,1,1,+,+,0,0,0,0,0,0,0,0,0,0,0,0
2017,Texas,CLIFTON ISD,,4814400,2015-16,202641,217566,14925,5346,222912,33436.8,1,0,0,1,1,+,+,0,0,0,0,0,0,0,0,0,0,0,0
2017,Texas,CLINT ISD,,4814430,2015-16,1844187,1961068,116881,24918,1985986,297897.9,1,0,0,1,0,0,+,0,0,0,0,0,0,0,0,0,0,0,0
2017,Texas,CLYDE CISD,,4814450,2015-16,318807,337667,18860,15496,353163,52974.45,1,0,0,1,1,+,+,0,0,0,0,0,0,0,0,0,0,0,0
2017,Texas,COAHOMA ISD,,4814490,2015-16,154095,169064,14969,3592,172656,25898.4,1,0,0,1,1,+,+,0,0,0,0,0,0,0,0,0,0,0,0
2017,Texas,COLDSPRING-OAKHURST CISD,,4814520,2015-16,282751,304054,21303,7803,311857,46778.55,2,0,0,1,1,+,+,0,0,0,0,0,0,0,0,0,0,0,0
2017,Texas,COLEMAN ISD,,4814550,2015-16,213295,218752,5457,9404,228156,34223.4,1,0,0,1,1,+,+,0,0,0,0,0,0,0,0,0,0,0,0
2017,Texas,COLLINSVILLE ISD,,4814580,2015-16,102540,107330,4790,2520,109850,16477.5,1,0,0,1,1,+,+,0,0,0,0,0,0,0,0,0,0,0,0
2017,Texas,COLMESNEIL ISD,,4814600,2015-16,88761,101483,12722,4607,106090,15913.5,1,0,0,1,1,+,+,0,0,0,0,0,0,0,0,0,0,0,0
2017,Texas,COLORADO ISD,,4814640,2015-16,218846,229293,10447,9326,238619,35792.85,1,0,0,1,1,+,+,0,0,0,0,0,0,0,1,18543,7.77,115,12
2017,Texas,COLUMBIA-BRAZORIA ISD,,4814670,2015-16,589993,646573,56580,24647,671220,100683,3,0,0,1,1,+,+,0,0,0,0,0,0,0,0,0,0,0,0
2017,Texas,COLUMBUS ISD,,4814700,2015-16,334048,352400,18352,9854,362254,54338.1,1,0,0,1,1,+,+,0,0,0,0,0,0,0,0,0,0,0,0
2017,Texas,COMAL ISD,,4814730,2015-16,3236444,3607257,370813,67469,3674726,551208.9,1,0,0,1,1,+,+,0,0,0,0,0,0,0,0,0,0,0,0
2017,Texas,COMANCHE ISD,,4814760,2015-16,285170,306653,21483,7748,314401,47160.15,1,0,0,1,1,+,+,0,0,0,0,0,0,0,0,0,0,0,0
2017,Texas,COMFORT ISD,,4814790,2015-16,204474,220889,16415,2635,223524,33528.6,3,0,0,1,1,+,+,0,0,0,0,0,0,0,0,0,0,0,0
2017,Texas,COMMERCE ISD,,4814820,2015-16,365366,385282,19916,5180,390462,58569.3,1,0,0,1,0,0,+,0,0,0,0,0,0,0,0,0,0,0,3
2017,Texas,COMMUNITY ISD,,4814850,2015-16,327763,373075,45312,3688,376763,56514.45,1,0,0,1,1,+,+,0,0,0,0,0,0,0,0,0,0,0,0
2017,Texas,COMO-PICKTON CISD,,4814880,2015-16,148435,159575,11140,5169,164744,24711.6,1,0,0,1,1,+,+,0,0,0,0,0,0,0,0,0,0,0,0
2017,Texas,COMSTOCK ISD,,4814920,2015-16,27114,30034,2920,468,30502,4575.3,1,0,0,1,0,0,+,0,0,0,0,0,0,0,0,0,0,0,0
2017,Texas,CONNALLY ISD,,4814970,2015-16,520851,555572,34721,9996,565568,84835.2,1,0,0,1,1,+,+,0,0,0,0,0,0,0,0,0,0,0,0
2017,Texas,CONROE ISD,,4815000,2015-16,8749527,9624182,874655,153408,9777590,1466638.5,1,0,0,1,1,+,+,0,0,0,0,0,0,0,0,0,0,0,0
2017,Texas,COOLIDGE ISD,,4815120,2015-16,70465,72259,1794,1913,74172,11125.8,1,0,0,1,1,+,+,0,0,0,0,0,0,0,0,0,0,0,0
2017,Texas,COOPER ISD,,4815150,2015-16,188686,203021,14335,7383,210404,31560.6,1,0,0,1,0,0,+,0,0,0,0,0,0,0,0,0,0,0,0
2017,Texas,LUBBOCK-COOPER ISD,,4815180,2015-16,820195,902910,82715,13037,915947,137392.05,1,0,0,1,1,+,+,0,0,0,0,0,0,0,0,0,0,0,0
2017,Texas,COPPELL ISD,,4815210,2015-16,1620175,1808844,188669,36379,1845223,276783.45,1,0,0,1,1,+,+,0,0,0,0,0,0,0,0,0,0,0,0
2017,Texas,COPPERAS COVE ISD,,4815240,2015-16,1438855,1549401,110546,48406,1597807,239671.05,1,0,0,1,1,+,+,0,0,0,0,0,0,0,0,0,0,0,0
2017,Texas,CORPUS CHRISTI ISD,,4815270,2015-16,7721457,8253402,531945,186106,8439508,1265926.2,3,0,0,1,1,+,+,0,0,0,0,0,0,0,0,0,0,0,0
2017,Texas,CORRIGAN-CAMDEN ISD,,4815300,2015-16,240159,245671,5512,13818,259489,38923.35,1,0,0,1,1,+,+,0,0,0,0,0,0,0,0,0,0,0,0
2017,Texas,CORSICANA ISD,,4815330,2015-16,1080727,1141522,60795,27695,1169217,175382.55,2,0,0,1,1,+,+,0,0,0,0,0,0,0,0,0,0,0,0
2017,Texas,COTTON CENTER ISD,,4815360,2015-16,26276,25515,-761,607,26122,3918.3,1,0,†,1,0,0,+,0,0,0,0,0,0,0,0,0,0,0,0
2017,Texas,COTULLA ISD,,4815400,2015-16,278457,298157,19700,9323,307480,46122,3,0,0,1,1,+,+,0,0,0,0,0,0,0,0,0,0,0,0
2017,Texas,COUPLAND ISD,,4815420,2015-16,20648,25229,4581,1171,26400,3960,1,0,0,1,1,+,+,0,0,0,0,0,0,0,0,0,0,0,0
2017,Texas,COVINGTON ISD,,4815480,2015-16,71475,71215,-260,3680,74895,11234.25,1,0,†,1,1,+,+,0,0,0,0,0,0,0,0,0,0,0,0
2017,Texas,CRANDALL ISD,,4815510,2015-16,528390,612276,83886,12690,624966,93744.9,1,0,0,1,1,+,+,0,0,0,0,0,0,0,0,0,0,0,0
2017,Texas,CRANE ISD,,4815540,2015-16,258312,271386,13074,11094,282480,42372,1,0,0,1,0,0,+,0,0,0,0,0,0,0,0,0,0,0,0
2017,Texas,CRANFILLS GAP ISD,,4815570,2015-16,36719,39528,2809,2576,42104,6315.6,1,0,0,1,1,+,+,0,0,0,0,0,0,0,0,0,0,0,0
2017,Texas,CRAWFORD ISD,,4815600,2015-16,94066,98142,4076,1776,99918,14987.7,1,0,0,1,1,+,+,0,0,0,0,0,0,0,0,0,0,0,0
2017,Texas,CROCKETT COUNTY CONSOLIDATED CSD,,4815690,2015-16,153042,160486,7444,3818,164304,24645.6,1,0,0,1,1,+,+,0,0,0,0,0,0,0,0,0,0,0,0
2017,Texas,CROCKETT ISD,,4815720,2015-16,340405,371210,30805,10331,381541,57231.15,1,0,0,1,1,+,+,0,0,0,0,0,0,0,1,5000,1.31,36,15
2017,Texas,CROSBY ISD,,4815750,2015-16,899074,1013924,114850,30523,1044447,156667.05,2,0,0,1,1,+,+,0,0,0,0,0,0,0,0,0,0,0,0
2017,Texas,CROSS PLAINS ISD,,4815810,2015-16,84114,88346,4232,2352,90698,13604.7,1,0,0,1,1,+,+,0,0,0,0,0,0,0,0,0,0,0,0
2017,Texas,CROSS ROADS ISD,,4815840,2015-16,133985,136624,2639,1313,137937,20690.55,1,0,0,1,1,+,+,0,0,0,0,0,0,0,0,0,0,0,0
2017,Texas,CROWELL ISD,,4815870,2015-16,72703,78524,5821,13517,92041,13806.15,1,0,0,1,1,+,+,0,0,0,0,0,0,0,0,0,0,0,0
2017,Texas,CROWLEY ISD,,4815910,2015-16,2507339,2696627,189288,62331,2758958,413843.7,3,0,0,1,1,+,+,0,0,0,0,0,0,0,0,0,0,0,0
2017,Texas,CRYSTAL CITY ISD,,4815930,2015-16,381477,396684,15207,10205,406889,61033.35,3,0,0,1,0,0,+,0,0,0,0,0,0,0,0,0,0,0,0
2017,Texas,CUERO ISD,,4815960,2015-16,395406,410453,15047,14891,425344,63801.6,4,0,0,1,0,0,+,0,0,0,0,0,0,0,0,0,0,0,0
2017,Texas,CULBERSON COUNTY-ALLAMOORE ISD,,4815990,2015-16,99831,103027,3196,2454,105481,15822.15,1,0,0,1,1,+,+,0,0,0,0,0,0,0,0,0,0,0,0
2017,Texas,CUMBY ISD,,4816020,2015-16,81440,88829,7389,2390,91219,13682.85,1,0,0,1,1,+,+,0,0,0,0,0,0,0,0,0,0,0,0
2017,Texas,CUSHING ISD,,4816080,2015-16,123071,132450,9379,2602,135052,20257.8,1,0,0,1,0,0,+,0,0,0,0,0,0,0,0,0,0,0,0
2017,Texas,CYPRESS-FAIRBANKS ISD,,4816110,2015-16,16886124,18477899,1591775,354173,18832072,2824810.8,1,0,0,1,1,+,+,0,0,0,0,0,0,0,0,0,0,0,0
2017,Texas,D'HANIS ISD,,4816140,2015-16,61445,68240,6795,1846,70086,10512.9,1,0,0,1,1,+,+,0,0,0,0,0,0,0,0,0,0,0,0
2017,Texas,DAINGERFIELD-LONE STAR ISD,,4816180,2015-16,275451,289388,13937,14510,303898,45584.7,1,6968.5,100,1,1,+,+,0,0,0,0,0,0,0,0,0,0,0,0
2017,Texas,DALHART ISD,,4816200,2015-16,342619,367046,24427,9717,376763,56514.45,1,0,0,1,1,+,+,0,0,0,0,0,0,0,0,0,0,0,0
2017,Texas,DALLAS ISD,,4816230,2015-16,27228828,29261820,2032992,550913,29812733,4471909.95,3,0,0,1,1,+,+,0,0,0,0,0,0,0,0,0,0,0,0
2017,Texas,DAMON ISD,,4816260,2015-16,37759,40136,2377,951,41087,6163.05,1,0,0,1,1,+,+,0,0,0,0,0,0,0,0,0,0,0,0
2017,Texas,DANBURY ISD,,4816290,2015-16,133033,142241,9208,9686,151927,22789.05,1,0,0,1,1,+,+,0,0,0,0,0,0,0,0,0,0,0,0
2017,Texas,DARROUZETT ISD,,4816320,2015-16,19374,22377,3003,653,23030,3454.5,1,0,0,1,1,+,+,0,0,0,0,0,0,0,0,0,0,0,0
2017,Texas,DAWSON ISD,,4816350,2015-16,31884,33674,1790,1152,34826,5223.9,1,895,100,1,1,+,+,0,0,0,0,0,0,0,0,0,0,0,0
2017,Texas,DAWSON ISD,,4816380,2015-16,105808,108969,3161,1440,110409,16561.35,1,0,0,1,1,+,+,0,0,0,0,0,0,0,0,0,0,0,0
2017,Texas,DAYTON ISD,,4816410,2015-16,909496,994569,85073,21787,1016356,152453.4,1,0,0,1,1,+,+,0,0,0,0,0,0,0,0,0,0,0,0
2017,Texas,DE LEON ISD,,4816440,2015-16,158704,171652,12948,8552,180204,27030.6,1,0,0,1,1,+,+,0,0,0,0,0,0,0,0,0,0,0,0
2017,Texas,DECATUR ISD,,4816500,2015-16,505410,558235,52825,12248,570483,85572.45,1,0,0,1,1,+,+,0,0,0,0,0,0,0,0,0,0,0,0
2017,Texas,DEER PARK ISD,,4816530,2015-16,2030265,2168506,138241,54521,2223027,333454.05,1,0,0,1,1,+,+,0,0,0,0,0,0,0,0,0,0,0,0
2017,Texas,DEKALB ISD,,4816570,2015-16,176502,190486,13984,5531,196017,29402.55,1,0,0,1,1,+,+,0,0,0,0,0,0,0,0,0,0,0,0
2017,Texas,DEL VALLE ISD,,4816620,2015-16,1954364,2065496,111132,47552,2113048,316957.2,3,0,0,1,1,+,+,0,0,0,0,0,0,0,0,0,0,0,0
2017,Texas,DELL CITY ISD,,4816650,2015-16,22925,22434,-491,17,22451,3367.65,1,0,†,1,0,0,+,0,0,0,0,0,0,0,0,0,0,0,0
2017,Texas,DENISON ISD,,4816710,2015-16,967097,1018776,51679,34799,1053575,158036.25,1,0,0,1,1,+,+,0,0,0,0,0,0,0,0,0,0,0,0
2017,Texas,DENTON ISD,,4816740,2015-16,4096732,4558178,461446,84640,4642818,696422.7,1,0,0,1,1,+,+,0,0,0,0,0,0,0,0,0,0,0,0
2017,Texas,DENVER CITY ISD,,4816770,2015-16,282221,297922,15701,7662,305584,45837.6,1,0,0,1,1,+,+,0,0,0,0,0,0,0,0,0,0,0,0
2017,Texas,DESOTO ISD,,4816860,2015-16,1570943,1700128,129185,30511,1730639,259595.85,3,0,0,1,1,+,+,0,0,0,0,0,0,0,0,0,0,0,0
